material_id,composition,wyckoff,thermo
26f545254c179f40bc563a721130c8db,HfNCl,ABC_hP6_164_c_d_d:Cl-Hf-N,2
1f63dfd59bc077005685cd9423a14a34,HfNCl,ABC_oP6_59_a_b_a:Cl-Hf-N,2
a48fb759b2cad65b7dc5bdb6f1408ff7,HfNiBr6,A6BC_hP8_149_l_a_c:Br-Hf-Ni,2
b3185d5aeb2131c1b69d55b3b547071a,HfNiCl6,A6BC_hP8_149_l_a_c:Cl-Hf-Ni,2
58f7c2875a17e7b324bfb2dac2ad81e5,HfNiI6,AB6C_hP8_149_a_l_c:Hf-I-Ni,2
564a2acf04f39ea666611ced39a7a430,HfO,AB_mP4_10_ae_m:Hf-O,2
a55b2c980c9c70f9fd84f1acf514c5e6,HfO,AB_tP4_129_a_c:Hf-O,2
c214d7a8456991b32f1a3432e468c490,HfO,AB_hP4_187_g_h:Hf-O,2
c44f75cbb3107d63fc1711479ec51bd2,HfO2,AB2_hP3_187_a_h:Hf-O,2
ba9e370122a45c7486223c7385fda50f,HfO2,AB2_hP3_164_a_d:Hf-O,2
5e60b4b9a3f22816ceb95931034c7ecd,HfO2,AB2_tP3_115_a_g:Hf-O,2
a8c487145e14285fd1ba3b077e9f1c21,HfO3,AB3_oP8_59_a_be:Hf-O,2
9d6dd7680f7867fc15e6a1458d256f93,HfPS3,ABC3_aP10_2_i_i_3i:Hf-P-S,2
701faf5b6c0c5790c3d765df57dc86d3,HfPSe3,ABC3_aP10_2_i_i_3i:Hf-P-Se,2
209edfeba5990530d9448734bd0a6b5c,HfPd2,AB2_oC6_65_a_g:Hf-Pd,0
ea87816b17b9f150537ff3700e38a70b,HfS,AB_tP4_129_a_c:Hf-S,2
ade87389137775cae4ef110d6b7e8596,HfS,AB_mP4_10_ae_m:Hf-S,2
b3e3f56f924e9818c9be26c51280d689,HfS,AB_hP4_164_c_d:Hf-S,2
b9b37861a192a66de830598cc2bee966,HfS,AB_hP4_164_d_d:Hf-S,2
30960812c2e746e73ba3e383d6312114,HfS,AB_hP4_187_g_h:Hf-S,2
ff82b93b22c706a2aaa1a2c71182312c,HfS2,AB2_hP3_164_a_d:Hf-S,2
5f21238ae75947293bd28eecf2244bf6,HfS2,AB2_hP3_187_a_h:Hf-S,2
a49b82d68414ff0d8c4faf9bf52eaf2c,HfS2,AB2_tP3_115_a_g:Hf-S,2
f54792134b02fbce5b4e54271617250d,HfS3,AB3_oP8_59_a_be:Hf-S,2
87311156e11864f2a84900cfd79c29d6,HfSBr,ABC_oP6_59_a_b_a:Br-Hf-S,2
92ca07421ee3e0df6ceee99b430dde02,HfSBr,ABC_oP6_31_a_a_a:Br-Hf-S,2
72f804845d70dca60be1f408765cb773,HfSCl,ABC_oP6_31_a_a_a:Cl-Hf-S,2
3387c744ae67e5e76feb2d4190388558,HfSCl,ABC_oP6_59_a_b_a:Cl-Hf-S,2
62c360e28f21738f4cc2630ccfa2a71a,HfSI,ABC_oP6_31_a_a_a:Hf-I-S,2
2ea28a1a975c3e698d96254b2a54c227,HfSI,ABC_oP6_59_b_a_a:Hf-I-S,2
44f74d4ede740b9dc759e2415386fda6,HfSb2,AB2_hP3_187_a_h:Hf-Sb,2
2a5ef05ec08b47b9d8b0b971de5f217f,HfSb2,AB2_hP3_164_a_d:Hf-Sb,2
b41200b281c999e97b64b1d51ae24914,HfSbAs,ABC_hP3_156_a_b_a:As-Hf-Sb,2
f9c605100c44dce486eb62440381700f,HfSbAs,ABC_hP3_156_a_b_c:As-Hf-Sb,2
8393fbbda72cca2adc894bead0d9219a,HfSe,AB_hP4_187_g_h:Hf-Se,2
ed31362bd34f82c867cfe00efa35cd2c,HfSe,AB_tP4_123_e_g:Hf-Se,2
85e1afa535bb42ded7685cc0500d4077,HfSe,AB_hP4_164_d_d:Hf-Se,2
1befcda45e928f088edd1afdf5d93351,HfSe,AB_tP4_129_a_c:Hf-Se,2
a8b3cc031800bb3487ba3a3d552bc0fa,HfSe,AB_hP4_164_c_d:Hf-Se,2
e9117c82b433353bdf5ded68c021f4a9,HfSe2,AB2_tP3_115_a_g:Hf-Se,2
e22890da119fceb948c9ea8beaf5c309,HfSe2,AB2_hP3_164_a_d:Hf-Se,2
39788cd4981d1b4b5bda18e5e42b1bc7,HfSe2,AB2_hP3_187_a_h:Hf-Se,2
f522235d8ff290ca875f7e4a9000f6e0,HfSe3,AB3_oP8_59_a_be:Hf-Se,2
127961beffaec8d3e011434e07cc5820,HfSeBr,ABC_oP6_31_a_a_a:Br-Hf-Se,2
ea9a7e9fa619d3d3bf145982a7a4ee4e,HfSeBr,ABC_oP6_59_a_b_a:Br-Hf-Se,2
533ee6cf6db7a0cf43ff892bf55c13d1,HfSeCl,ABC_oP6_31_a_a_a:Cl-Hf-Se,2
182c61c05c542fc078b54cfd7fa50b8a,HfSeCl,ABC_oP6_59_a_b_a:Cl-Hf-Se,2
dd12a63820eecabeea27d0b165db5efb,HfSeI,ABC_oP6_59_b_a_a:Hf-I-Se,2
1e07edabeff9719c926db50627bde07c,HfSeI,ABC_oP6_31_a_a_a:Hf-I-Se,2
e54c5694a60b4e1ed75c5251f18eaa0f,HfSeS,ABC_hP3_156_b_a_a:Hf-S-Se,2
1b3ed3770c107fea5cf84fe2be582c5b,HfSeS,ABC_hP3_156_a_b_c:Hf-S-Se,2
ccf4db7991ee7ff2f116f2262d6cf49a,HfSiTe,ABC_tP6_129_c_a_c:Hf-Si-Te,2
c3cbe2ff84f900010da1503bcd0923dc,HfTe,AB_hP4_164_c_d:Hf-Te,2
cf965f353328be2498ff3a38a25c0735,HfTe,AB_hP4_164_d_d:Hf-Te,2
b2eaf1015fedaa7604d5208f77fcd4f4,HfTe,AB_hP4_187_g_h:Hf-Te,2
1070801927c59c251d7df94e257d28ad,HfTe,AB_tP4_123_e_g:Hf-Te,2
5be0c2f7dffcf55aade3e38ba65c7f70,HfTe,AB_tP4_129_a_c:Hf-Te,2
4b6be6e30fc6ef365df3dcc055a9f53f,HfTe2,AB2_hP3_187_a_h:Hf-Te,2
8f2e28ee9b83ce503072bc1981695689,HfTe2,AB2_tP3_115_a_g:Hf-Te,2
b88f63a1b66355303697e7dcff4e38c3,HfTe2,AB2_hP3_164_a_d:Hf-Te,2
8043f25ad46d9ec2ecdbaf431a557a8f,HfTe3,AB3_oP8_59_a_be:Hf-Te,2
6ac5dcb29ff2c9b88e789fd42d857703,HfTe3P,ABC3_aP10_2_i_i_3i:Hf-P-Te,2
23587c14ecb88b605525f812d5fae79a,HfTe5,AB5_oP12_59_a_b2e:Hf-Te,2
d2451f9a909a42f39524c0a769f8a5d8,HfTeS,ABC_hP3_156_b_a_a:Hf-S-Te,2
8cebc5cc1d35ef90c086fd4444e01e61,HfTeS,ABC_hP3_156_a_b_c:Hf-S-Te,2
6a37c458475a0383a8e189dcbdcb86a4,HfTeSe,ABC_hP3_156_a_b_c:Hf-Se-Te,2
d18739e157b1186cf5f499e162927976,HfTeSe,ABC_hP3_156_b_a_a:Hf-Se-Te,2
6b4421e1aa362d397f40ee395be0ed1b,HfTi3S8,AB8C3_aP12_1_a_8a_3a:Hf-S-Ti,2
6f2971fc4f65392d9ba20183e46a051a,HfTi3Se8,AB8C3_mP12_3_a_4e_ce:Hf-Se-Ti,2
2d320c3a3cd60d82323100604035e078,HfTi3Te8,AB8C3_oP12_25_a_efi_bg:Hf-Te-Ti,2
220907b9c8fb0e7a1c8c4b29597e09e1,HfTiS4,AB4C_oP12_28_a_2cd_c:Hf-S-Ti,2
33234607ad0631ff3fed9bfff7ed7973,HfTiSe4,AB4C_oP12_28_a_2cd_c:Hf-Se-Ti,2
24462c0e37bed19621dfafe43d4a07c7,HfTiTe4,AB4C_oP6_25_a_ef_b:Hf-Te-Ti,2
81fe756de5c795eebe5a802956753ad0,HfZr3S8,AB8C3_aP12_1_a_8a_3a:Hf-S-Zr,2
78f7a754d4fe1d7c7fdc693ce22f5571,HfZr3Se8,AB8C3_aP12_1_a_8a_3a:Hf-Se-Zr,2
54d3bc39ebfb88370dc08be9c3cac450,HfZr3Te8,AB8C3_oP12_25_a_efi_bg:Hf-Te-Zr,2
7b524b16ec6ef4aab47c929c0866fefb,HfZrS4,AB4C_oP12_28_a_2cd_c:Hf-S-Zr,2
43c191b7022d1fac8b39dccd1cc20f33,HfZrSe4,AB4C_oP12_28_a_2cd_c:Hf-Se-Zr,2
32aeedc166a4fb92966e1b60473bba32,HfZrTe4,AB4C_oP6_25_a_ef_b:Hf-Te-Zr,2
f689f1b452d410fb9731a3bd0beb7f1b,Hg(HO)2,A2BC2_hP5_164_d_a_d:H-Hg-O,2
a031a66bafbb7432f9410f065020216c,Hg(HS)2,A2BC2_mC10_5_c_a_c:H-Hg-S,2
2eee4374c619c2205752bd381e82adaa,Hg2GeO4,AB2C4_oC14_21_a_k_l:Ge-Hg-O,2
c646c437f67073161d2946152f152676,Hg2MoO4,A2BC4_mP14_13_g_e_2g:Hg-Mo-O,2
f81069c0bb67baee192751417de253c5,Hg2WO4,A2B4C_mP14_13_g_2g_e:Hg-O-W,2
95c528777a3072768a304b60608ffcb4,Hg3(BO3)2,A2B3C6_hP11_189_c_f_j:B-Hg-O,2
e86ccbe267a2e55e89a1dc1289e135e2,HgBr,AB_hP4_164_d_d:Br-Hg,2
8df0b6f3a75f3ef5a1a007f334f91475,HgBr,AB_tP4_129_c_a:Br-Hg,2
c861a809dac207250c400dd2f4383bc2,HgBr2,A2B_hP3_187_h_a:Br-Hg,2
ba0f0d90fe91dcac1aa21e442571ece2,HgBr2,A2B_hP3_164_d_a:Br-Hg,2
30c4abd07e5653aaf47fb3e628755e4f,HgBr2,A2B_tP3_115_g_a:Br-Hg,2
652c446b99c7d56c1dc2ecf5bc21336b,HgBrN,ABC_oP6_59_a_b_a:Br-Hg-N,0
6d3aef4c42a1966e2be95894c71934f5,HgBrO,ABC_oP6_59_a_b_a:Br-Hg-O,2
f3da382c6e6f105a50187a7a32ce4b59,HgCl,AB_tP4_129_c_a:Cl-Hg,2
d5b7ef801108c4756b3ddcd34875752e,HgCl,AB_hP4_164_d_d:Cl-Hg,2
da74a84b2629ff6546e489c85f54cea1,HgCl2,A2B_hP3_164_d_a:Cl-Hg,2
fb6d017e72bc6433921b5062f0226ef6,HgCl2,A2B_oP12_55_2g_g:Cl-Hg,2
9c5e9ba291d05e221921e608082e00f5,HgCl2,A2B_hP3_187_h_a:Cl-Hg,2
7ba3d13a4b660983974552e557b2acbb,HgCl2,A2B_tP3_115_g_a:Cl-Hg,2
5fe5f6caf9ca78afab73148a5004cc3f,HgClO,ABC_oP6_59_a_b_a:Cl-Hg-O,2
57ee4a6d3d4449586dd6ea7e20284e0f,HgF,AB_hP4_164_d_d:F-Hg,2
bbed58cb24a3a5ea487f6016cae00908,HgF2,A2B_tP3_115_g_a:F-Hg,2
c770b6b23e42da46805918497323c3fb,HgI,AB_hP4_164_c_d:Hg-I,2
6fd2f02d7336a9b95f5e75f956275144,HgI,AB_tP4_129_a_c:Hg-I,2
f046c5f4bb90cf5c971cb688d2547b6f,HgI2,AB2_hP3_164_a_d:Hg-I,2
ad59277b8a23e00844c3919e522370ed,HgI2,AB2_hP3_187_a_h:Hg-I,2
a0d7fb1e845b29ae8cefa3c3a2d1439b,HgI2,AB2_tP12_115_j_egh:Hg-I,2
4d03041f9921a5dc2f9eda7a4d8dc3b1,HgI2,AB2_tP3_115_a_g:Hg-I,2
a6e176bcaa4132c67a716e0ca759c35d,HgIN,ABC_oP6_59_b_a_a:Hg-I-N,0
9bd48f7e7d2d395122eac61d8657faa5,HgIO,ABC_oP6_59_b_a_a:Hg-I-O,2
4a667220d35b1ca591698f9683912927,HgNCl,ABC_oP6_59_a_b_a:Cl-Hg-N,0
46e16afed041e449c612e6897e41fdc2,HgO,AB_hP2_187_a_c:Hg-O,2
dfda54d8d43e17bdb2c05fce0a03c615,HgO2,AB2_aP3_2_a_i:Hg-O,0
3068b1accd94a153c6179c5008d545f5,HgO2,AB2_hP3_164_a_d:Hg-O,0
4c2cc2f11ae630470492cde5e343e521,HgO2,AB2_tP3_115_a_g:Hg-O,0
4911d34b8c609b415e442de4582b1da5,HgO2,AB2_hP3_187_a_h:Hg-O,0
aaaccb2bcbfa04fb75bcf993c2981325,HgPS3,ABC3_hP10_162_c_e_k:Hg-P-S,2
3dcc9f42d3ffc5a0da6d42d0a05a09f5,HgPSe3,ABC3_hP10_162_c_e_k:Hg-P-Se,2
6acbcde200c4115e6c0ccff3de64125e,HgPt2Se3,AB2C3_hP12_164_d_ae_i:Hg-Pt-Se,2
5db5efca126b5dfe85ca3ed981439edf,HgS,AB_hP2_156_a_b:Hg-S,2
446d22cc0a83223170c7442b1162acfe,HgS2,AB2_hP3_164_a_d:Hg-S,0
3ea6e7121f035649b29acdfa51e2afcc,HgS2,AB2_hP3_187_a_h:Hg-S,0
a71e0f5ed584177ccd2af2d85327f738,HgS2,AB2_tP3_115_a_g:Hg-S,0
3ef02c300af3ce50ab04ff86a2f80a35,HgSBr,ABC_oP6_59_a_b_a:Br-Hg-S,2
142a1a7f28fa9d80d7c5bfe948d08d9e,HgSCl,ABC_oP6_59_a_b_a:Cl-Hg-S,2
5b9bbb34484e732673621a07edb05d07,HgSI,ABC_oP6_59_b_a_a:Hg-I-S,2
8df98134530cb42dcab8001120f15b9e,HgSe,AB_hP4_164_d_d:Hg-Se,2
e20425fab88741c98f56e8a53a2cfe9c,HgSe,AB_hP2_156_a_b:Hg-Se,2
9f7c37b48b9979a6845f51e6790db0aa,HgSe2,AB2_hP3_164_a_d:Hg-Se,0
db51ccc332a1a821970cba70a1f2c339,HgSe2,AB2_hP3_187_a_h:Hg-Se,0
2c56278e0c56bc2f656ab32f70469efa,HgSe2,AB2_tP3_115_a_g:Hg-Se,0
c5eb2d2780e84501b62c5631269972b7,HgSeBr,ABC_oP6_59_a_b_a:Br-Hg-Se,2
8c06653e97f84bcc17e8e9d9c4597000,HgSeCl,ABC_oP6_59_a_b_a:Cl-Hg-Se,2
ff6b0411b7c319a19788b43f3c6dbeab,HgSeI,ABC_oP6_59_b_a_a:Hg-I-Se,2
833ce99ff958030c169a442d868d8c6a,HgTe,AB_hP2_156_a_b:Hg-Te,2
db7af7202bb39580d3208fff1a74c5c6,HgTe,AB_hP4_164_d_d:Hg-Te,2
c266af4cdf0a6b131704af2c391c4f30,HgTe,AB_hP4_164_c_d:Hg-Te,2
af77ab656d26bedc837b02e8fe467054,HgTe2,AB2_hP3_187_a_h:Hg-Te,0
2e5ce959acde4a68d3eef389173b12f2,HgTe2,AB2_hP3_164_a_d:Hg-Te,0
9cad551d7c113cdc5691971e49ea3a87,HgTe2,AB2_tP3_115_a_g:Hg-Te,2
84322ed2b89b805fd97b16bcd897ca73,HgTe2,AB2_mP6_11_e_2e:Hg-Te,0
6310bd7211de630a3e60a48022d07c2d,HgTe3P,ABC3_hP10_162_c_e_k:Hg-P-Te,2
73afc03842b18f766e01c54d6ec0d224,I5N2,A5B2_hP7_156_abd_2a:I-N,0
ec2592ac9f907bb7d0cef3cc11a72e15,IBrO,ABC_oP6_59_a_b_a:Br-I-O,2
1b8aae0cac7edbc2f2af7cca4982ae19,IClO,ABC_oP6_59_a_b_a:Cl-I-O,2
5329d7a012fb09753fa84eb8dc089a84,In(HO)2,A2BC2_hP5_164_d_a_d:H-In-O,2
a04e06146d7bd923ee89230ce2135a9a,In2Fe2Se5,A2B2C5_hP9_156_ac_2b_3a2b:Fe-In-Se,2
cbf06f26c6588f4d7b70b83683ca9e43,In2Se3,A2B3_hP5_156_ab_abc:In-Se,2
7c3b59466a47eca40a594ea0f3ceebe4,In2Se3,A2B3_hP5_164_d_ad:In-Se,2
fbe5828449ac9aea584daf59b2a2c88a,In2Te5,A2B5_mC14_12_i_a2i:In-Te,2
7f45bfcde648750e35b23a70e46e7e43,In3Te4,A3B4_hP7_164_ad_cd:In-Te,2
d9fd98ad3ee8a2350badccce346cda49,InAg(PS3)2,ABC2D6_hP10_149_a_c_i_l:Ag-In-P-S,2
13accb7acb779987a6a5372d446a0033,InAg(PSe3)2,ABC2D6_hP10_149_a_c_i_l:Ag-In-P-Se,2
11d0b8a78477ddd843392fd6414fe3e2,InAs,AB_hP2_156_a_b:As-In,2
7a0aaf2c17d98802f5e2acc29f4a2d54,InAs,AB_hP2_187_a_c:As-In,0
950b8cfe60bde26e4ba85e1fcc8eb976,InBi,AB_tP4_129_c_a:Bi-In,2
f0021afff3c830efd76c514f6ed1dde1,InBr,AB_hP4_164_d_d:Br-In,2
658393dd870d60d806f5788abc9cc0ea,InBr,AB_tP4_129_c_a:Br-In,2
16cfead8714aafab761407c6b92d8d51,InBr2,A2B_aP12_2_4i_2i:Br-In,2
180e4413cef84596493946d33bfb8d4e,InBr2,A2B_hP3_187_h_a:Br-In,2
d59edca7dbdff266e6ceff454e124a50,InBr2,A2B_hP3_164_d_a:Br-In,2
1197eca2e8f228f7fe56915868ce595e,InBr2,A2B_tP3_115_g_a:Br-In,2
6b49f545e00299537be74e8a48296ef3,InBr3,A3B_hP8_189_i_c:Br-In,2
453cbddff3eef380d706a429cf7ba496,InBr3,A3B_hP8_162_k_c:Br-In,2
de6bb3992257f9bb0e987fde698b7076,InBrN,ABC_oP6_59_a_b_a:Br-In-N,0
a4dd90e530aa1495a388e583eaa2b571,InBrO,ABC_oP6_59_a_b_a:Br-In-O,2
25cc106132d7ace716cc4cf59cff7961,InC,AB_hP2_187_a_c:C-In,0
7c1c449c85464e1de4f8ca0508a0bfec,InCl,AB_hP4_164_d_d:Cl-In,2
71cd780e75425033abed06fff8b4cc05,InCl,AB_tP4_129_c_a:Cl-In,2
44104533c4a319e6ca8e8b16d8f6d43e,InCl2,A2B_tP3_115_g_a:Cl-In,2
5ec8bdf999f7ded6c745bade682eb4d0,InCl2,A2B_hP3_164_d_a:Cl-In,2
c429f5bdb02460f15555353ea07f84f0,InCl2,A2B_hP3_187_h_a:Cl-In,2
c4adaac1f111ca7031a5d897ea676775,InCl3,A3B_hP8_162_k_c:Cl-In,2
94ef2fe7c3dea8b32486b7f5ee50ad6e,InCl3,A3B_hP8_189_i_c:Cl-In,2
ec5a56f5914b04bfc343d3960534d1e1,InClO,ABC_oP6_59_a_b_a:Cl-In-O,2
687ca5932ffdd2a1d7d7ead71df39a8a,InCu(PSe3)2,ABC2D6_hP10_149_a_c_i_l:Cu-In-P-Se,2
afcc995813631b6f27679636638d8fda,InF,AB_hP4_164_d_d:F-In,2
a2b66f052d2328cfa6d69ee3523940f0,InF2,A2B_tP3_115_g_a:F-In,2
fec7cf1846c3daff2284f341cda28322,InGaS3,ABC3_oP10_31_a_a_3a:Ga-In-S,2
a5d3d2d0687696831b5f5eed6311946f,InI,AB_tP4_129_c_a:I-In,2
85d4bbeaeab06e96ed035410c991e5a9,InI,AB_hP4_164_d_d:I-In,2
fe4e2508f4089f62ba54a839af257e10,InI2,A2B_tP3_115_g_a:I-In,2
6ee546f29da334fe0b31bc5ebad6bed7,InI2,A2B_hP3_187_h_a:I-In,2
8843e4e1c8190e3675ac0335a8cda008,InI2,A2B_hP3_164_d_a:I-In,2
171067d9dd5b9509a3e8797109c9fce4,InI3,A3B_hP8_189_i_c:I-In,2
e0bd14cbe8fa061deb2f2dd101713457,InI3,A3B_hP8_162_k_c:I-In,2
7cf265791439131953608459fa0ae61a,InIN,ABC_oP6_59_a_b_a:I-In-N,0
d119c8bc616d0eb8545ab12361d7744d,InIO,ABC_oP6_59_a_b_a:I-In-O,2
6cddcbeb8d35bbdb758215fc49ad19a2,InN,AB_hP2_187_a_c:In-N,0
ad102f4c9fabb74e4ef7ad039de379a0,InNCl,ABC_oP6_59_a_b_a:Cl-In-N,2
2cc43d12e3ab711b52a7cacf15a24e01,InNi5Br2,A2BC5_tP8_123_g_c_ai:Br-In-Ni,2
d6f0e426356c3857ee4f8e41cfb2a9c7,InNi5Cl2,A2BC5_tP8_123_g_c_ai:Cl-In-Ni,2
d910e9306d9ce5b629268e7a114c3821,InNi5I2,A2BC5_tP8_123_g_c_ai:I-In-Ni,2
479f17fe615b1bc0d648e771084a1280,InO,AB_hP4_187_g_h:In-O,2
64681318a6ea780052aa1a5071509d55,InO,AB_tP2_123_a_c:In-O,2
7a225aac93dfdc701b9108481865458d,InP,AB_hP2_156_a_b:In-P,2
6bd7408e31694f74dea0241b9e44ef69,InPS3,ABC3_hP10_149_ac_i_l:In-P-S,2
a5472ec4399bbd418c371364003e1c5f,InPSe3,ABC3_hP10_162_c_e_k:In-P-Se,2
a94fcd2ac2fef478af1d51b4fc9f83f1,InPd5Br2,A2BC5_tP8_123_g_c_ai:Br-In-Pd,2
3f9a5607ec56e968174152472a983a8f,InPd5Cl2,A2BC5_tP8_123_g_c_ai:Cl-In-Pd,2
9d8d36ffb029ac86c96698a1f1abdf3e,InPd5I2,A2BC5_tP8_123_g_c_ai:I-In-Pd,2
cf2f8a37b90cf6e4f3af5d72cda8c959,InPt5Br2,A2BC5_tP8_123_g_c_ai:Br-In-Pt,2
3c0bd237dc3a2906213205f1b6f7655b,InPt5Cl2,A2BC5_oC16_38_c_a_af:Cl-In-Pt,2
a5ba688c22d0c1002862589c9249da81,InPt5I2,A2BC5_tP8_123_g_c_ai:I-In-Pt,2
75a1cd0c014afae7b88f08132e34e98a,InS,AB_hP4_187_g_h:In-S,2
9ffdac1c1d4cd52ed74cccd1b8366e9e,InS,AB_hP4_164_d_d:In-S,2
f4bcee920a2af5d3f11f5a81efa9390a,InS,AB_tP4_129_c_c:In-S,2
e9b3b6d1e0726c2b9da863be740f2f30,InS,AB_tP2_123_a_c:In-S,2
ea5e41a8aa3130c2217a08a8fe80f9a3,InS,AB_hP4_164_c_d:In-S,2
bdead2c35d6c7623128207ba90cab327,InS2,AB2_tP3_115_a_g:In-S,2
6a88665442fcdf7dd7adf2bfdf9453e5,InS2,AB2_mP6_10_ae_mn:In-S,2
688326e01cd2cc668b75bf7971d7eabf,InSBr,ABC_oP6_59_a_b_a:Br-In-S,2
be925b1147cb6e539d224de1decd54d3,InSCl,ABC_oP6_59_a_b_a:Cl-In-S,2
764d731766795f3958b371299ec38886,InSI,ABC_oP6_59_a_b_a:I-In-S,2
96feae7f10279d40c0f3cf5f8b47c146,InSb,AB_hP2_156_a_b:In-Sb,0
da08dbedae0bef73f796e6c6310a6b75,InSe,AB_tP2_123_a_c:In-Se,2
363076c3218d5e040362c00b1a2ece40,InSe,AB_hP4_187_g_h:In-Se,2
35d90c61bc7abeedc2fda867df802c46,InSe,AB_hP4_164_c_d:In-Se,2
3ece70397b229cb22d4130330b657f72,InSe,AB_mC8_12_i_i:In-Se,2
2381466272d697773f2a29628d4b70a0,InSe2,AB2_tP3_115_a_g:In-Se,2
f4985a1faefd44e0daa5897fcb1c4d78,InSe2,AB2_tP6_127_a_g:In-Se,2
5e1ba0a7e6efaa93667e374b4632834c,InSeBr,ABC_oP6_59_a_b_a:Br-In-Se,2
aa914a9a8bf246a05ea3762e38a9791f,InSeCl,ABC_oP6_59_a_b_a:Cl-In-Se,2
87f23aa0eff22c320d7ed321fe58135a,InSeI,ABC_oP6_59_a_b_a:I-In-Se,2
2f5631687bffc16f4ca267caece75318,InSiTe3,ABC3_hP10_162_c_e_k:In-Si-Te,2
f4cb0c9e536de64c07f447fed410e6e9,InSiTe3,ABC3_hP5_174_a_c_j:In-Si-Te,2
dc852fb9e4847b22fe836f7402635a61,InTe,AB_hP4_164_c_d:In-Te,2
32c49380e1903583ba3a0c6301067451,InTe,AB_hP4_187_g_h:In-Te,2
9142c1e1c6891ee872f9d927dd02f544,InTe,AB_hP4_164_d_d:In-Te,2
37de111f8c1ea7d7117834c36f268fa5,InTe,AB_tP2_123_a_c:In-Te,2
29a09961f169fcbc03a1c392bf8590dd,InTe2,AB2_tP3_115_a_g:In-Te,2
860c64eee97e83da30044291e1195c34,InTe2,AB2_oP6_55_a_g:In-Te,2
f0827202399176684e9921a783d4a200,InTe2,AB2_aP6_1_2a_4a:In-Te,2
fad0398e1c56ccc49e0f8f4dea030b9d,InTe3P,ABC3_hP10_162_c_e_k:In-P-Te,2
ee3992fb1327c2f10e802f052a54927d,InTeBr,ABC_mP12_14_e_e_e:Br-In-Te,2
e77d5fabf648244f45cc5307b2cf5071,InTeI,ABC_mP12_14_e_e_e:I-In-Te,2
7d40efc4e112a294c5fcaa9dc1005abe,IrBr,AB_hP4_164_d_d:Br-Ir,0
6d3a34e8c6bd50e9f0daba8e618a5f77,IrBr,AB_tP4_129_c_a:Br-Ir,0
afb32607a53c48be78abc7c9217155f7,IrBr2,A2B_tP3_115_g_a:Br-Ir,0
e09139c05d4b7dfb20250be1e74120e8,IrBr2,A2B_mP6_11_2e_e:Br-Ir,0
e6ab976c24a3ecf0b71a76be05c40e5f,IrBr2,A2B_hP3_187_h_a:Br-Ir,0
f6293b280b637da89d23226359f6986c,IrBr2,A2B_hP3_164_d_a:Br-Ir,0
191ec94b7ecf1bbe52cef67adec3ba0d,IrBr3,A3B_hP8_189_i_c:Br-Ir,2
eaef66996408b435c38c7e2f32cf10d7,IrBr3,A3B_hP8_162_k_c:Br-Ir,2
40752c3b8562993241c717647d268940,IrBrN,ABC_oP6_59_a_b_a:Br-Ir-N,0
830e50adf27f69c6ce020e4b4d1ccecd,IrBrO,ABC_oP6_59_a_b_a:Br-Ir-O,2
3516e61422c268fea0c7258957d8842f,IrCl,AB_mC8_12_i_i:Cl-Ir,2
b7f3de155a606630870aef46405c7c74,IrCl,AB_tP4_129_c_a:Cl-Ir,0
f4b7c989e7d99b4df265730186e035f5,IrCl2,A2B_hP3_164_d_a:Cl-Ir,2
81688b39babc2a99adb2f4b8d87bc075,IrCl2,A2B_hP3_187_h_a:Cl-Ir,0
5670f918db6365234f5c26d6b2d474ed,IrCl2,A2B_tP3_115_g_a:Cl-Ir,0
6ac367bad9c2767637c7b6e8a97c6f46,IrCl3,A3B_hP8_162_k_c:Cl-Ir,2
bbe727c284616a42b7116ffb45c085b5,IrCl3,A3B_hP8_164_i_d:Cl-Ir,2
9b2ed3e207cb815564fb74773ac1adb6,IrClO,ABC_oP6_59_a_b_a:Cl-Ir-O,2
ed266eb7ba8999728aee73cc159e8daf,IrF,AB_tP4_129_c_a:F-Ir,0
424a73005870fc3701b395e34a3ac07d,IrF,AB_mP4_13_e_e:F-Ir,2
91ebe3735b9652e675315fc962694f5b,IrF2,A2B_tP3_115_g_a:F-Ir,2
c4f3a40511343153e00f79f1ea5261d2,IrI,AB_hP4_164_d_d:I-Ir,0
5f7308365b6bdabff406e25cb4a96a42,IrI,AB_tP4_129_c_a:I-Ir,0
c25464e38b2386030e082f0684560b85,IrI2,A2B_tP3_115_g_a:I-Ir,0
ae2834f29b2b9b453ce4ba4632ca6a48,IrI2,A2B_hP3_187_h_a:I-Ir,0
6ca03e59e999d950e7634c919deabb45,IrI2,A2B_hP3_164_d_a:I-Ir,0
992b45c54fd538c273160de1107fd034,IrI3,A3B_hP8_162_k_c:I-Ir,2
a546c85fe14f237cc4d68877b566dc88,IrI3,A3B_hP8_189_i_c:I-Ir,0
f2c0e866e4fa43aaa8666b4adfcf9920,IrIN,ABC_oP6_59_a_b_a:I-Ir-N,0
55150679ea532e57b36df72f67b0747c,IrIO,ABC_oP6_59_a_b_a:I-Ir-O,2
814687ddaeda7804a189cc1761aa6d8d,IrNCl,ABC_oP6_59_a_b_a:Cl-Ir-N,2
d61ca680d45cc658b79a629f78c97444,IrO,AB_mP4_10_ae_m:Ir-O,2
d2efa890ba2f827983752048796dce1d,IrO,AB_tP4_129_a_c:Ir-O,0
b7128c5d637fe9ed17df5a0870f7c59a,IrO,AB_hP4_187_g_h:Ir-O,2
